Frame,Person,Keypoint,X,Y
1340,6,11,tensor(68.0405),tensor(631.1127)
1340,6,12,tensor(57.2576),tensor(624.4385)
1340,6,13,tensor(76.2432),tensor(687.7095)
1340,6,14,tensor(69.8484),tensor(667.5398)
1340,6,15,tensor(91.3164),tensor(709.0514)
1340,6,16,tensor(70.7510),tensor(673.1836)
1340,7,0,tensor(296.6841),tensor(266.4915)
1340,7,1,tensor(304.7966),tensor(257.4441)
1340,7,2,tensor(291.0103),tensor(259.3622)
1340,7,3,tensor(324.7543),tensor(258.7200)
1340,7,4,tensor(288.0123),tensor(264.3869)
1340,7,5,tensor(347.5734),tensor(306.5612)
1340,7,6,tensor(285.5404),tensor(310.7062)
1340,7,7,tensor(348.4301),tensor(361.3551)
1340,7,8,tensor(273.9771),tensor(363.1140)
1340,7,9,tensor(311.1989),tensor(350.2325)
1340,7,10,tensor(270.1920),tensor(353.8917)
1340,7,11,tensor(331.8545),tensor(407.0989)
1340,7,12,tensor(291.9041),tensor(406.5336)
1340,7,13,tensor(317.6547),tensor(405.2876)
1340,7,14,tensor(270.1509),tensor(403.7897)
1340,7,15,tensor(312.6055),tensor(439.6670)
1340,7,16,tensor(277.7121),tensor(436.1468)
1341,0,0,tensor(523.5785),tensor(272.6727)
1341,0,1,tensor(543.2147),tensor(248.4709)
1341,0,2,tensor(491.2752),tensor(246.1005)
1341,0,3,tensor(556.3975),tensor(267.6859)
1341,0,4,tensor(425.8271),tensor(262.7671)
1341,0,5,tensor(550.4081),tensor(413.2486)
1341,0,6,tensor(352.3899),tensor(395.9062)
1341,0,7,tensor(540.2878),tensor(615.7615)
1341,0,8,tensor(243.5977),tensor(593.3347)
1341,0,9,tensor(566.0023),tensor(698.3754)
1341,0,10,tensor(265.9780),tensor(711.8661)
1341,0,11,tensor(520.5941),tensor(700.1453)
1341,0,12,tensor(393.9272),tensor(704.2832)
1341,0,13,tensor(577.6795),tensor(673.5474)
1341,0,14,tensor(450.2863),tensor(658.7054)
1341,0,15,tensor(565.4153),tensor(667.2349)
1341,0,16,tensor(513.7112),tensor(618.9689)
1341,1,0,tensor(785.5098),tensor(189.7039)
1341,1,1,tensor(800.7678),tensor(163.3749)
1341,1,2,tensor(754.7982),tensor(169.2243)
1341,1,3,tensor(827.7180),tensor(170.4593)
1341,1,4,tensor(709.4303),tensor(187.5321)
1341,1,5,tensor(927.9752),tensor(298.2698)
1341,1,6,tensor(664.6759),tensor(323.7815)
1341,1,7,tensor(1022.3848),tensor(486.7976)
1341,1,8,tensor(656.7026),tensor(520.2733)
1341,1,9,tensor(994.5032),tensor(666.9161)
1341,1,10,tensor(719.5871),tensor(606.3807)
1341,1,11,tensor(931.4171),tensor(680.1351)
1341,1,12,tensor(755.8049),tensor(684.4155)
1341,1,13,tensor(969.9858),tensor(720.)
1341,1,14,tensor(745.0926),tensor(708.1658)
1341,1,15,tensor(1002.7953),tensor(720.)
1341,1,16,tensor(848.8456),tensor(660.2428)
1341,2,0,tensor(1085.9937),tensor(190.6302)
1341,2,1,tensor(1104.8186),tensor(182.2505)
1341,2,2,tensor(1082.4623),tensor(177.7464)
1341,2,3,tensor(1138.6625),tensor(199.2777)
1341,2,4,tensor(1081.0327),tensor(187.7615)
1341,2,5,tensor(1163.8872),tensor(288.6005)
1341,2,6,tensor(1047.5903),tensor(276.5125)
1341,2,7,tensor(1178.2458),tensor(411.3987)
1341,2,8,tensor(1024.2711),tensor(384.3590)
1341,2,9,tensor(1137.7035),tensor(467.4829)
1341,2,10,tensor(1034.9510),tensor(407.4096)
1341,2,11,tensor(1123.2085),tensor(531.6702)
1341,2,12,tensor(1047.8137),tensor(523.9785)
1341,2,13,tensor(1126.1970),tensor(701.1094)
1341,2,14,tensor(1057.0685),tensor(684.4753)
1341,2,15,tensor(1135.3059),tensor(720.)
1341,2,16,tensor(1105.2271),tensor(720.)
1341,3,0,tensor(652.9797),tensor(280.8117)
1341,3,1,tensor(675.1596),tensor(253.6391)
1341,3,2,tensor(621.7711),tensor(257.4071)
1341,3,3,tensor(709.5187),tensor(265.8759)
1341,3,4,tensor(585.1418),tensor(277.7352)
1341,3,5,tensor(787.7039),tensor(421.7110)
1341,3,6,tensor(537.7188),tensor(406.1801)
1341,3,7,tensor(813.7962),tensor(634.5112)
1341,3,8,tensor(494.8660),tensor(573.0097)
1341,3,9,tensor(774.8656),tensor(715.7697)
1341,3,10,tensor(539.1650),tensor(609.3315)
1341,3,11,tensor(737.7667),tensor(710.4490)
1341,3,12,tensor(582.5604),tensor(695.9203)
1341,3,13,tensor(740.4412),tensor(720.)
1341,3,14,tensor(574.9523),tensor(664.7389)
1341,3,15,tensor(764.8316),tensor(720.)
1341,3,16,tensor(673.4006),tensor(646.1505)
1341,4,0,tensor(1215.2156),tensor(219.0590)
1341,4,1,tensor(1236.4397),tensor(207.6759)
1341,4,2,tensor(1207.6943),tensor(204.2278)
1341,4,3,tensor(1273.7423),tensor(222.1895)
1341,4,4,tensor(1205.8875),tensor(213.2749)
1341,4,5,tensor(1280.),tensor(308.6674)
1341,4,6,tensor(1198.6511),tensor(301.4908)
1341,4,7,tensor(1277.8496),tensor(411.7407)
1341,4,8,tensor(1196.6654),tensor(403.4891)
1341,4,9,tensor(1250.5874),tensor(398.6236)
1341,4,10,tensor(1203.9469),tensor(385.2046)
1341,4,11,tensor(1262.2487),tensor(542.3729)
1341,4,12,tensor(1202.4440),tensor(538.0860)
1341,4,13,tensor(1254.5929),tensor(689.1436)
1341,4,14,tensor(1208.3989),tensor(681.7701)
1341,4,15,tensor(1261.5076),tensor(720.)
1341,4,16,tensor(1245.1279),tensor(720.)
1341,5,0,tensor(17.7875),tensor(266.9583)
1341,5,1,tensor(19.1204),tensor(252.0171)
1341,5,2,tensor(16.1351),tensor(251.1199)
1341,5,3,tensor(31.0641),tensor(270.1498)
1341,5,4,tensor(41.5836),tensor(269.4624)
1341,5,5,tensor(62.9969),tensor(397.1927)
1341,5,6,tensor(53.9249),tensor(378.6426)
1341,5,7,tensor(72.0284),tensor(520.4620)
1341,5,8,tensor(56.2606),tensor(492.9702)
1341,5,9,tensor(30.0003),tensor(403.5589)
1341,5,10,tensor(26.3343),tensor(428.3716)
1341,5,11,tensor(57.4638),tensor(642.2075)
1341,5,12,tensor(53.3484),tensor(629.8523)
1341,5,13,tensor(66.9480),tensor(715.0070)
1341,5,14,tensor(69.4760),tensor(682.1345)
1341,5,15,tensor(93.6108),tensor(720.)
1341,5,16,tensor(67.8514),tensor(678.6426)
1341,6,0,tensor(138.8266),tensor(252.1721)
1341,6,1,tensor(153.1134),tensor(241.7249)
1341,6,2,tensor(133.2895),tensor(240.3452)
1341,6,3,tensor(185.3224),tensor(248.6709)
1341,6,4,tensor(135.7343),tensor(245.1967)
1341,6,5,tensor(214.9024),tensor(321.4630)
1341,6,6,tensor(122.8254),tensor(305.6259)
1341,6,7,tensor(206.3052),tensor(432.3543)
1341,6,8,tensor(96.4650),tensor(392.9283)
1341,6,9,tensor(136.8840),tensor(397.5833)
1341,6,10,tensor(102.3267),tensor(369.9391)
1341,6,11,tensor(190.4555),tensor(507.5942)
1341,6,12,tensor(128.2267),tensor(499.2779)
1341,6,13,tensor(180.6420),tensor(634.0067)
1341,6,14,tensor(141.6248),tensor(627.9805)
1341,6,15,tensor(184.5423),tensor(709.3274)
1341,6,16,tensor(160.0865),tensor(707.7972)
1341,7,0,tensor(296.7573),tensor(266.7627)
1341,7,1,tensor(304.8618),tensor(257.4981)
1341,7,2,tensor(291.1857),tensor(259.5055)
1341,7,3,tensor(325.5428),tensor(258.6878)
1341,7,4,tensor(288.9200),tensor(264.6288)
1341,7,5,tensor(349.3983),tensor(307.9518)
1341,7,6,tensor(287.8824),tensor(312.3835)
1341,7,7,tensor(352.2415),tensor(363.4803)
1341,7,8,tensor(277.0025),tensor(366.2628)
1341,7,9,tensor(318.2852),tensor(351.2222)
1341,7,10,tensor(271.1634),tensor(356.3833)
1341,7,11,tensor(334.2736),tensor(411.4057)
1341,7,12,tensor(295.1210),tensor(410.9038)
1341,7,13,tensor(320.3318),tensor(410.2666)
1341,7,14,tensor(276.1011),tensor(408.8049)
1341,7,15,tensor(315.3385),tensor(444.9996)
1341,7,16,tensor(284.1553),tensor(441.3179)
1342,0,0,tensor(524.0781),tensor(274.7010)
1342,0,1,tensor(544.2113),tensor(249.6834)
1342,0,2,tensor(491.8326),tensor(247.1351)
1342,0,3,tensor(557.8755),tensor(268.0809)
1342,0,4,tensor(426.2147),tensor(262.3223)
1342,0,5,tensor(555.7057),tensor(418.3397)
1342,0,6,tensor(346.3501),tensor(397.0289)
1342,0,7,tensor(544.2119),tensor(625.8727)
1342,0,8,tensor(242.0464),tensor(595.8438)
1342,0,9,tensor(565.8507),tensor(696.7170)
1342,0,10,tensor(277.7719),tensor(706.7505)
1342,0,11,tensor(516.6601),tensor(704.4583)
1342,0,12,tensor(384.0356),tensor(706.2616)
1342,0,13,tensor(571.4795),tensor(669.1306)
1342,0,14,tensor(437.4916),tensor(649.4119)
1342,0,15,tensor(563.9365),tensor(673.1752)
1342,0,16,tensor(508.1569),tensor(620.5115)
1342,1,0,tensor(785.3691),tensor(189.5923)
1342,1,1,tensor(800.6226),tensor(163.5551)
1342,1,2,tensor(754.9124),tensor(169.4340)
1342,1,3,tensor(827.4886),tensor(170.4817)
1342,1,4,tensor(709.2302),tensor(187.6196)
1342,1,5,tensor(925.3732),tensor(296.0941)
1342,1,6,tensor(668.0709),tensor(323.7014)
1342,1,7,tensor(1026.5593),tensor(479.5739)
1342,1,8,tensor(659.7019),tensor(514.0358)
1342,1,9,tensor(998.2129),tensor(663.1901)
1342,1,10,tensor(708.1622),tensor(592.2662)
1342,1,11,tensor(934.2819),tensor(674.6705)
1342,1,12,tensor(763.2585),tensor(680.6102)
1342,1,13,tensor(977.2986),tensor(720.)
1342,1,14,tensor(762.3030),tensor(720.)
1342,1,15,tensor(1011.1364),tensor(720.)
1342,1,16,tensor(867.3607),tensor(670.1605)
1342,2,0,tensor(1085.9525),tensor(191.4716)
1342,2,1,tensor(1105.0481),tensor(183.3091)
1342,2,2,tensor(1082.7440),tensor(178.3689)
1342,2,3,tensor(1138.7131),tensor(200.7299)
1342,2,4,tensor(1080.9579),tensor(188.1831)
1342,2,5,tensor(1162.1646),tensor(290.0342)
1342,2,6,tensor(1046.6904),tensor(277.0603)
1342,2,7,tensor(1174.6077),tensor(413.4746)
1342,2,8,tensor(1021.9747),tensor(383.8007)
1342,2,9,tensor(1129.8245),tensor(473.7095)
1342,2,10,tensor(1032.5311),tensor(407.4152)
1342,2,11,tensor(1121.3844),tensor(531.2747)
1342,2,12,tensor(1045.9229),tensor(523.4942)
1342,2,13,tensor(1126.5823),tensor(700.5819)
1342,2,14,tensor(1054.4734),tensor(685.1045)
1342,2,15,tensor(1136.2793),tensor(720.)
1342,2,16,tensor(1101.5200),tensor(720.)
1342,3,0,tensor(653.7206),tensor(280.9654)
1342,3,1,tensor(675.4648),tensor(253.9725)
1342,3,2,tensor(622.5002),tensor(257.8798)
1342,3,3,tensor(709.6149),tensor(265.7283)
1342,3,4,tensor(585.7320),tensor(278.0430)
1342,3,5,tensor(788.7290),tensor(420.2029)
1342,3,6,tensor(538.9909),tensor(402.7047)
1342,3,7,tensor(814.6985),tensor(628.1879)
1342,3,8,tensor(491.3005),tensor(557.3424)
1342,3,9,tensor(769.0150),tensor(716.0854)
1342,3,10,tensor(531.8978),tensor(578.9034)
1342,3,11,tensor(738.2926),tensor(709.1940)
1342,3,12,tensor(582.7484),tensor(692.9771)
1342,3,13,tensor(740.1060),tensor(720.)
1342,3,14,tensor(572.5247),tensor(668.5636)
1342,3,15,tensor(761.9893),tensor(720.)
1342,3,16,tensor(667.2374),tensor(647.4383)
1342,4,0,tensor(1216.5665),tensor(220.9465)
1342,4,1,tensor(1239.1193),tensor(210.1801)
1342,4,2,tensor(1209.6621),tensor(204.9515)
1342,4,3,tensor(1275.0746),tensor(226.4662)
1342,4,4,tensor(1206.2944),tensor(213.1345)
1342,4,5,tensor(1278.2482),tensor(313.4905)
1342,4,6,tensor(1197.8168),tensor(301.6612)
1342,4,7,tensor(1269.5530),tensor(413.9703)
1342,4,8,tensor(1196.4976),tensor(397.7523)
1342,4,9,tensor(1246.3992),tensor(404.3446)
1342,4,10,tensor(1207.7311),tensor(377.8430)
1342,4,11,tensor(1253.4321),tensor(542.7071)
1342,4,12,tensor(1197.6594),tensor(537.5177)
1342,4,13,tensor(1249.1776),tensor(686.4999)
1342,4,14,tensor(1209.1674),tensor(679.8664)
1342,4,15,tensor(1255.0742),tensor(720.)
1342,4,16,tensor(1247.2656),tensor(720.)
1342,5,0,tensor(138.0690),tensor(251.6677)
1342,5,1,tensor(149.8669),tensor(240.8575)
1342,5,2,tensor(132.8930),tensor(241.9446)
1342,5,3,tensor(178.2429),tensor(246.6104)
1342,5,4,tensor(137.0808),tensor(248.7652)
1342,5,5,tensor(212.0483),tensor(316.7494)
1342,5,6,tensor(126.9841),tensor(308.9763)
1342,5,7,tensor(222.0423),tensor(430.6573)
1342,5,8,tensor(106.6015),tensor(399.9078)
1342,5,9,tensor(143.9193),tensor(395.9205)
1342,5,10,tensor(98.1007),tensor(373.0269)
1342,5,11,tensor(179.4072),tensor(508.6426)
1342,5,12,tensor(122.0518),tensor(501.5166)
1342,5,13,tensor(164.7382),tensor(617.1436)
1342,5,14,tensor(114.8848),tensor(610.8911)
1342,5,15,tensor(181.3340),tensor(665.0753)
1342,5,16,tensor(136.7379),tensor(657.1149)
1342,6,0,tensor(298.2079),tensor(268.0619)
1342,6,1,tensor(306.5776),tensor(258.7909)
1342,6,2,tensor(292.2982),tensor(260.5988)
1342,6,3,tensor(326.9261),tensor(260.2595)
1342,6,4,tensor(289.0246),tensor(265.7010)
1342,6,5,tensor(350.0225),tensor(309.2112)
1342,6,6,tensor(286.5111),tensor(313.2367)
1342,6,7,tensor(352.3986),tensor(364.2406)
1342,6,8,tensor(273.9975),tensor(367.5752)
1342,6,9,tensor(315.3379),tensor(343.4763)
1342,6,10,tensor(273.2249),tensor(353.1865)
1342,6,11,tensor(333.9154),tensor(412.3049)
1342,6,12,tensor(293.1132),tensor(411.5552)
1342,6,13,tensor(319.3898),tensor(398.9788)
1342,6,14,tensor(270.2718),tensor(397.1407)
1342,6,15,tensor(312.9067),tensor(437.4243)
1342,6,16,tensor(277.5601),tensor(433.3885)
1343,0,0,tensor(525.5413),tensor(277.0437)
1343,0,1,tensor(545.0087),tensor(252.0915)
1343,0,2,tensor(492.4500),tensor(248.5691)
1343,0,3,tensor(557.7091),tensor(269.9731)
1343,0,4,tensor(423.9800),tensor(262.1159)
1343,0,5,tensor(554.6160),tensor(414.0197)
1343,0,6,tensor(342.9655),tensor(399.3808)
1343,0,7,tensor(547.3228),tensor(628.9962)
1343,0,8,tensor(238.7763),tensor(625.1431)
1343,0,9,tensor(570.8401),tensor(703.6829)
1343,0,10,tensor(323.4908),tensor(720.)
1343,0,11,tensor(528.7245),tensor(706.9287)
1343,0,12,tensor(393.0674),tensor(714.1683)
1343,0,13,tensor(581.9176),tensor(669.6066)
1343,0,14,tensor(449.1868),tensor(662.1904)
1343,0,15,tensor(535.6498),tensor(668.8007)
1343,0,16,tensor(500.3894),tensor(625.9320)
1343,1,0,tensor(785.1751),tensor(191.1511)
1343,1,1,tensor(800.6865),tensor(164.9600)
1343,1,2,tensor(754.3906),tensor(171.0179)
1343,1,3,tensor(828.0511),tensor(172.2506)
1343,1,4,tensor(708.9088),tensor(189.7194)
1343,1,5,tensor(926.4810),tensor(299.6064)
1343,1,6,tensor(668.6533),tensor(325.1859)
1343,1,7,tensor(1028.7434),tensor(488.2241)
1343,1,8,tensor(657.7166),tensor(514.3622)
1343,1,9,tensor(999.9418),tensor(668.0267)
1343,1,10,tensor(700.6398),tensor(579.4465)
1343,1,11,tensor(934.8607),tensor(677.0962)
1343,1,12,tensor(764.3798),tensor(682.1400)
1343,1,13,tensor(977.7553),tensor(720.)
1343,1,14,tensor(767.0045),tensor(716.9055)
1343,1,15,tensor(1010.4904),tensor(720.)
1343,1,16,tensor(874.3696),tensor(666.4268)
1343,2,0,tensor(1085.9430),tensor(191.3697)
1343,2,1,tensor(1105.0339),tensor(183.2561)
1343,2,2,tensor(1082.4851),tensor(178.4347)
1343,2,3,tensor(1138.4885),tensor(201.2508)
1343,2,4,tensor(1080.4755),tensor(189.0878)
1343,2,5,tensor(1161.5383),tensor(290.4022)
1343,2,6,tensor(1047.3353),tensor(277.9078)
1343,2,7,tensor(1173.1677),tensor(413.9986)
1343,2,8,tensor(1023.2013),tensor(384.9984)
1343,2,9,tensor(1124.6334),tensor(465.5606)
1343,2,10,tensor(1031.9000),tensor(404.7495)
1343,2,11,tensor(1120.2699),tensor(527.9354)
1343,2,12,tensor(1045.8339),tensor(520.3339)
1343,2,13,tensor(1124.2629),tensor(694.8610)
1343,2,14,tensor(1054.2244),tensor(680.9471)
1343,2,15,tensor(1132.4674),tensor(720.)
1343,2,16,tensor(1099.4869),tensor(720.)
1343,3,0,tensor(653.9141),tensor(281.2469)
1343,3,1,tensor(675.7458),tensor(254.3279)
1343,3,2,tensor(622.3406),tensor(258.5673)
1343,3,3,tensor(710.6880),tensor(266.3877)
1343,3,4,tensor(585.9783),tensor(279.6328)
1343,3,5,tensor(790.7419),tensor(421.9932)
1343,3,6,tensor(539.9598),tensor(401.8114)
1343,3,7,tensor(815.4622),tensor(630.7308)
1343,3,8,tensor(488.4730),tensor(553.5847)
1343,3,9,tensor(766.6959),tensor(716.4233)
1343,3,10,tensor(526.1820),tensor(595.4691)
1343,3,11,tensor(737.7927),tensor(708.6364)
1343,3,12,tensor(582.1102),tensor(691.4052)
1343,3,13,tensor(738.4151),tensor(720.)
1343,3,14,tensor(574.5356),tensor(666.5478)
1343,3,15,tensor(764.4614),tensor(720.)
1343,3,16,tensor(672.5496),tensor(646.3679)
1343,4,0,tensor(1217.5387),tensor(222.2027)
1343,4,1,tensor(1239.4525),tensor(211.5211)
1343,4,2,tensor(1209.8325),tensor(206.7263)
1343,4,3,tensor(1274.4006),tensor(227.0290)
1343,4,4,tensor(1205.2933),tensor(214.9590)
1343,4,5,tensor(1279.4130),tensor(310.9803)
1343,4,6,tensor(1195.6382),tensor(300.3595)
1343,4,7,tensor(1270.0798),tensor(402.2551)
1343,4,8,tensor(1196.6396),tensor(392.0874)
1343,4,9,tensor(1241.2751),tensor(354.2226)
1343,4,10,tensor(1216.1510),tensor(346.9913)
1343,4,11,tensor(1253.4888),tensor(533.2897)
1343,4,12,tensor(1195.3015),tensor(528.2880)
1343,4,13,tensor(1249.1927),tensor(676.3908)
1343,4,14,tensor(1206.4250),tensor(670.2643)
1343,4,15,tensor(1254.2777),tensor(720.)
1343,4,16,tensor(1241.2625),tensor(720.)
1343,5,0,tensor(134.5306),tensor(256.6236)
1343,5,1,tensor(147.8802),tensor(242.7272)
1343,5,2,tensor(131.0640),tensor(242.0154)
1343,5,3,tensor(183.1989),tensor(249.9785)
1343,5,4,tensor(141.6509),tensor(248.9076)
1343,5,5,tensor(211.2387),tensor(331.8533)
1343,5,6,tensor(153.3200),tensor(322.9136)
1343,5,7,tensor(202.8421),tensor(450.8299)
1343,5,8,tensor(136.5903),tensor(428.6994)
1343,5,9,tensor(126.4152),tensor(373.2122)
1343,5,10,tensor(111.7598),tensor(357.6532)
1343,5,11,tensor(190.0861),tensor(532.4597)
1343,5,12,tensor(152.2796),tensor(524.1786)
1343,5,13,tensor(156.1973),tensor(630.4790)
1343,5,14,tensor(141.2676),tensor(623.8813)
1343,5,15,tensor(175.3036),tensor(698.4437)
1343,5,16,tensor(165.4774),tensor(684.8089)
1343,6,0,tensor(298.2250),tensor(269.1483)
1343,6,1,tensor(306.9533),tensor(260.8838)
1343,6,2,tensor(293.5945),tensor(261.8507)
1343,6,3,tensor(328.1866),tensor(263.4984)
1343,6,4,tensor(291.8678),tensor(266.8497)
1343,6,5,tensor(347.3064),tensor(307.5656)
1343,6,6,tensor(292.1084),tensor(308.6345)
1343,6,7,tensor(347.3957),tensor(357.0630)
1343,6,8,tensor(281.5194),tensor(354.5094)
1343,6,9,tensor(313.4773),tensor(347.4550)
1343,6,10,tensor(277.3493),tensor(348.3490)
1343,6,11,tensor(329.5891),tensor(401.0725)
1343,6,12,tensor(293.3281),tensor(398.6614)
1343,6,13,tensor(313.5048),tensor(397.0189)
1343,6,14,tensor(267.5536),tensor(393.7538)
1343,6,15,tensor(310.0315),tensor(433.4665)
1343,6,16,tensor(272.2679),tensor(427.8690)
1343,7,0,tensor(0.),tensor(302.9843)
1343,7,1,tensor(0.),tensor(281.1251)
1343,7,2,tensor(1.1148),tensor(284.7445)
1343,7,3,tensor(47.7331),tensor(280.5338)
1343,7,4,tensor(62.6654),tensor(287.2626)
1343,7,5,tensor(76.0932),tensor(407.4511)
1343,7,6,tensor(103.5131),tensor(385.8799)
1343,7,7,tensor(48.6761),tensor(563.2221)
1343,7,8,tensor(63.6954),tensor(516.5101)
1343,7,9,tensor(17.2733),tensor(420.9831)
1343,7,10,tensor(0.5805),tensor(403.0004)
1343,7,11,tensor(44.9222),tensor(698.1821)
1343,7,12,tensor(61.0300),tensor(681.7751)
1343,7,13,tensor(20.1278),tensor(707.3370)
1343,7,14,tensor(55.2703),tensor(679.4771)
1343,7,15,tensor(43.6948),tensor(699.3713)
1343,7,16,tensor(50.0710),tensor(651.5990)
1344,0,0,tensor(527.5608),tensor(276.3315)
1344,0,1,tensor(545.8288),tensor(252.1618)
1344,0,2,tensor(494.2761),tensor(248.5035)
1344,0,3,tensor(556.2236),tensor(270.6892)
1344,0,4,tensor(423.6714),tensor(262.7557)
1344,0,5,tensor(549.2540),tensor(414.0975)
1344,0,6,tensor(343.2036),tensor(397.5116)
1344,0,7,tensor(541.3170),tensor(631.4044)
1344,0,8,tensor(239.4604),tensor(624.0396)
1344,0,9,tensor(572.8257),tensor(704.7909)
1344,0,10,tensor(328.7538),tensor(720.)
1344,0,11,tensor(523.3223),tensor(701.5530)
1344,0,12,tensor(393.0175),tensor(708.6045)
1344,0,13,tensor(575.2886),tensor(668.2740)
1344,0,14,tensor(462.6344),tensor(660.9020)
1344,0,15,tensor(522.3193),tensor(662.5502)
1344,0,16,tensor(514.3328),tensor(618.2485)
1344,1,0,tensor(786.7178),tensor(191.2187)
1344,1,1,tensor(801.4437),tensor(165.2231)
1344,1,2,tensor(755.3213),tensor(171.7575)
1344,1,3,tensor(828.3928),tensor(172.7086)
1344,1,4,tensor(709.0902),tensor(191.5295)
1344,1,5,tensor(925.7489),tensor(299.1847)
1344,1,6,tensor(674.2258),tensor(325.8323)
1344,1,7,tensor(1027.9657),tensor(490.9468)
1344,1,8,tensor(667.3889),tensor(518.8033)
1344,1,9,tensor(998.9963),tensor(666.3643)
1344,1,10,tensor(712.2611),tensor(584.9060)
1344,1,11,tensor(938.8293),tensor(676.7326)
1344,1,12,tensor(772.5996),tensor(682.5115)
1344,1,13,tensor(975.6779),tensor(720.)
1344,1,14,tensor(778.3653),tensor(720.)
1344,1,15,tensor(1002.1036),tensor(720.)
1344,1,16,tensor(881.9500),tensor(671.5265)
1344,2,0,tensor(654.1183),tensor(281.0395)
1344,2,1,tensor(676.0916),tensor(254.0427)
1344,2,2,tensor(622.3759),tensor(258.7128)
1344,2,3,tensor(710.8110),tensor(266.9331)
1344,2,4,tensor(585.5440),tensor(280.7843)
1344,2,5,tensor(790.7628),tensor(421.4020)
1344,2,6,tensor(539.1354),tensor(405.9751)
1344,2,7,tensor(817.3530),tensor(635.2875)
1344,2,8,tensor(490.1033),tensor(564.8840)
1344,2,9,tensor(766.2129),tensor(716.9471)
1344,2,10,tensor(533.6733),tensor(568.2690)
1344,2,11,tensor(740.6493),tensor(709.5721)
1344,2,12,tensor(584.5278),tensor(694.5634)
1344,2,13,tensor(738.5323),tensor(720.)
1344,2,14,tensor(575.3758),tensor(667.2551)
1344,2,15,tensor(757.2086),tensor(720.)
1344,2,16,tensor(673.8585),tensor(647.3340)
1344,3,0,tensor(1086.5930),tensor(192.2104)
1344,3,1,tensor(1105.4724),tensor(184.2791)
1344,3,2,tensor(1083.1675),tensor(179.3431)
1344,3,3,tensor(1138.2633),tensor(202.2708)
1344,3,4,tensor(1080.6670),tensor(189.8635)
1344,3,5,tensor(1160.8060),tensor(289.7519)
1344,3,6,tensor(1047.2690),tensor(276.9357)
1344,3,7,tensor(1172.5461),tensor(410.9352)
1344,3,8,tensor(1021.4697),tensor(379.9559)
1344,3,9,tensor(1127.2815),tensor(461.5296)
1344,3,10,tensor(1030.6018),tensor(394.4221)
1344,3,11,tensor(1120.3595),tensor(520.3522)
1344,3,12,tensor(1045.8920),tensor(512.9780)
1344,3,13,tensor(1125.7485),tensor(686.8182)
1344,3,14,tensor(1051.6545),tensor(675.2888)
1344,3,15,tensor(1131.5153),tensor(720.)
1344,3,16,tensor(1089.8173),tensor(720.)
1344,4,0,tensor(1221.4594),tensor(224.7975)
1344,4,1,tensor(1243.0209),tensor(213.9446)
1344,4,2,tensor(1213.3951),tensor(208.9268)
1344,4,3,tensor(1276.1482),tensor(229.9578)
1344,4,4,tensor(1206.5620),tensor(217.5472)
1344,4,5,tensor(1278.8059),tensor(312.9551)
1344,4,6,tensor(1197.0413),tensor(302.6168)
1344,4,7,tensor(1268.5024),tensor(403.4900)
1344,4,8,tensor(1197.3192),tensor(393.3363)
1344,4,9,tensor(1243.2881),tensor(352.0941)
1344,4,10,tensor(1221.1038),tensor(339.5602)
1344,4,11,tensor(1257.3542),tensor(517.5768)
1344,4,12,tensor(1201.4308),tensor(513.3248)
1344,4,13,tensor(1250.2903),tensor(652.3141)
1344,4,14,tensor(1213.0338),tensor(647.5551)
1344,4,15,tensor(1251.2783),tensor(715.3733)
1344,4,16,tensor(1245.1736),tensor(716.6901)
1344,5,0,tensor(300.0637),tensor(268.8081)
1344,5,1,tensor(309.1427),tensor(260.7841)
1344,5,2,tensor(295.5621),tensor(261.3213)
1344,5,3,tensor(330.4013),tensor(264.6398)
1344,5,4,tensor(293.7202),tensor(266.7781)
1344,5,5,tensor(346.0825),tensor(308.9970)
1344,5,6,tensor(294.0989),tensor(308.3701)
1344,5,7,tensor(342.3915),tensor(357.4619)
1344,5,8,tensor(281.8320),tensor(352.5523)
1344,5,9,tensor(309.7495),tensor(348.0044)
1344,5,10,tensor(279.7208),tensor(348.4687)
1344,5,11,tensor(328.5016),tensor(398.7896)
1344,5,12,tensor(294.4953),tensor(395.7132)
1344,5,13,tensor(308.3509),tensor(392.2640)
1344,5,14,tensor(268.3810),tensor(388.3847)
1344,5,15,tensor(302.0153),tensor(427.0684)
1344,5,16,tensor(271.7238),tensor(420.7472)
1345,0,0,tensor(528.6115),tensor(273.4866)
1345,0,1,tensor(546.4381),tensor(249.8409)
1345,0,2,tensor(495.3534),tensor(245.9653)
1345,0,3,tensor(555.4161),tensor(269.7307)
1345,0,4,tensor(422.9803),tensor(261.0700)
1345,0,5,tensor(547.0237),tensor(412.7834)
1345,0,6,tensor(341.0876),tensor(396.6198)
1345,0,7,tensor(543.6101),tensor(629.6730)
1345,0,8,tensor(242.4758),tensor(624.6383)
1345,0,9,tensor(577.2791),tensor(704.9557)
1345,0,10,tensor(339.4004),tensor(720.)
1345,0,11,tensor(522.2592),tensor(695.6920)
1345,0,12,tensor(393.2309),tensor(703.9303)
1345,0,13,tensor(576.3951),tensor(653.5693)
1345,0,14,tensor(472.5069),tensor(649.5019)
1345,0,15,tensor(520.0587),tensor(651.3307)
1345,0,16,tensor(528.6823),tensor(611.3559)
1345,1,0,tensor(787.2800),tensor(189.7013)
1345,1,1,tensor(801.8868),tensor(163.8075)
